"ETHNICITY","SEX","CAUSE","YEAR_","COUNT_","PERCENT_"
"NON-HISPANIC WHITE","MALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2007","123","1"
"NON-HISPANIC WHITE","MALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2007","103","1"
"NON-HISPANIC WHITE","MALE","INFLUENZA AND PNEUMONIA","2007","530","4"
"NON-HISPANIC WHITE","MALE","INTENTIONAL SELF-HARM (SUICIDE)","2007","187","1"
"NON-HISPANIC WHITE","MALE","MALIGNANT NEOPLASMS","2007","3356","26"
"NON-HISPANIC WHITE","MALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2007","72","1"
"NON-HISPANIC WHITE","MALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2007","92","1"
"NON-HISPANIC WHITE","MALE","PARKINSONS DISEASE","2007","53","0"
"NON-HISPANIC WHITE","MALE","PEPTIC ULCER","2007","19","0"
"NON-HISPANIC WHITE","MALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2007","261","2"
"NON-HISPANIC WHITE","MALE","SEPTICEMIA","2007","62","0"
"NON-HISPANIC WHITE","MALE","SHORT GESTATION/LBW","2007","19","0"
"NON-HISPANIC WHITE","MALE","VIRAL HEPATITIS","2007","83","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","ACCIDENTS EXCEPT DRUG POISONING","2008","37","3"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","ATHEROSCLEROSIS","2008","10","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","BENIGN AND UNCERTAIN NEOPLASMS","2008","9","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","CEREBROVASCULAR DISEASE","2008","65","5"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","CHOLELITHIASIS AND DISORDERS OF GALLBLADDER","2008","6","0"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2008","6","0"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","CHRONIC LOWER RESPIRATORY DISEASES","2008","30","2"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2008","7","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","DIABETES MELLITUS","2008","47","4"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","DISEASES OF HEART","2008","456","34"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2008","32","2"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","INFLUENZA AND PNEUMONIA","2008","73","5"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","INTENTIONAL SELF-HARM (SUICIDE)","2008","26","2"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","MALIGNANT NEOPLASMS","2008","346","26"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2008","14","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","PREGNANCY, CHILDBIRTH AND THE PUERPERIUM","2008","5","0"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","SEPTICEMIA","2008","10","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","VIRAL HEPATITIS","2008","9","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","ACCIDENTS EXCEPT DRUG POISONING","2008","54","3"
"ASIAN  and  PACIFIC ISLANDER","MALE","AORTIC ANEURYSM AND DISSECTION","2008","5","0"
"ASIAN  and  PACIFIC ISLANDER","MALE","ASSAULT (HOMICIDE)","2008","14","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","ATHEROSCLEROSIS","2008","8","0"
"ASIAN  and  PACIFIC ISLANDER","MALE","BENIGN AND UNCERTAIN NEOPLASMS","2008","8","0"
"ASIAN  and  PACIFIC ISLANDER","MALE","CEREBROVASCULAR DISEASE","2008","48","3"
"ASIAN  and  PACIFIC ISLANDER","MALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2008","13","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","CHRONIC LOWER RESPIRATORY DISEASES","2008","46","3"
"ASIAN  and  PACIFIC ISLANDER","MALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2008","14","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","DIABETES MELLITUS","2008","52","3"
"ASIAN  and  PACIFIC ISLANDER","MALE","DISEASES OF HEART","2008","546","33"
"ASIAN  and  PACIFIC ISLANDER","MALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2008","31","2"
"ASIAN  and  PACIFIC ISLANDER","MALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2008","7","0"
"ASIAN  and  PACIFIC ISLANDER","MALE","INFLUENZA AND PNEUMONIA","2008","90","6"
"ASIAN  and  PACIFIC ISLANDER","MALE","INTENTIONAL SELF-HARM (SUICIDE)","2008","30","2"
"ASIAN  and  PACIFIC ISLANDER","MALE","MALIGNANT NEOPLASMS","2008","477","29"
"ASIAN  and  PACIFIC ISLANDER","MALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2008","5","0"
"ASIAN  and  PACIFIC ISLANDER","MALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2008","14","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","PARKINSONS DISEASE","2008","7","0"
"ASIAN  and  PACIFIC ISLANDER","MALE","SEPTICEMIA","2008","5","0"
"ASIAN  and  PACIFIC ISLANDER","MALE","VIRAL HEPATITIS","2008","11","1"
"HISPANIC","FEMALE","ACCIDENTS EXCEPT DRUG POISONING","2008","68","2"
"HISPANIC","FEMALE","ALZHEIMERS DISEASE","2008","61","1"
"HISPANIC","FEMALE","AORTIC ANEURYSM AND DISSECTION","2008","9","0"
"HISPANIC","FEMALE","ASSAULT (HOMICIDE)","2008","25","1"
"HISPANIC","FEMALE","ATHEROSCLEROSIS","2008","16","0"
"HISPANIC","FEMALE","BENIGN AND UNCERTAIN NEOPLASMS","2008","12","0"
"HISPANIC","FEMALE","CEREBROVASCULAR DISEASE","2008","152","3"
"HISPANIC","FEMALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2008","63","1"
"HISPANIC","FEMALE","CHRONIC LOWER RESPIRATORY DISEASES","2008","156","3"
"HISPANIC","FEMALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2008","36","1"
"HISPANIC","FEMALE","DIABETES MELLITUS","2008","228","5"
"HISPANIC","FEMALE","DISEASES OF HEART","2008","1445","32"
"HISPANIC","FEMALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2008","104","2"
"HISPANIC","FEMALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2008","113","3"
"HISPANIC","FEMALE","INFLUENZA AND PNEUMONIA","2008","227","5"
"HISPANIC","FEMALE","INTENTIONAL SELF-HARM (SUICIDE)","2008","18","0"
"HISPANIC","FEMALE","MALIGNANT NEOPLASMS","2008","1046","23"
"HISPANIC","FEMALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2008","47","1"
"HISPANIC","FEMALE","PARKINSONS DISEASE","2008","13","0"
"HISPANIC","FEMALE","PNEUMONITIS DUE TO SOLIDS AND LIQUIDS","2008","8","0"
"HISPANIC","FEMALE","PREGNANCY, CHILDBIRTH AND THE PUERPERIUM","2008","9","0"
"HISPANIC","FEMALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2008","43","1"
"HISPANIC","FEMALE","SEPTICEMIA","2008","34","1"
"HISPANIC","FEMALE","SHORT GESTATION/LBW","2008","12","0"
"HISPANIC","FEMALE","VIRAL HEPATITIS","2008","51","1"
"HISPANIC","MALE","ACCIDENTS EXCEPT DRUG POISONING","2008","186","4"
"HISPANIC","MALE","ALZHEIMERS DISEASE","2008","15","0"
"HISPANIC","MALE","ANEMIAS","2008","8","0"
"HISPANIC","MALE","AORTIC ANEURYSM AND DISSECTION","2008","13","0"
"HISPANIC","MALE","ASSAULT (HOMICIDE)","2008","119","2"
"HISPANIC","MALE","BENIGN AND UNCERTAIN NEOPLASMS","2008","9","0"
"HISPANIC","MALE","CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD","2008","13","0"
"HISPANIC","MALE","CEREBROVASCULAR DISEASE","2008","124","3"
"HISPANIC","MALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2008","149","3"
"HISPANIC","MALE","CHRONIC LOWER RESPIRATORY DISEASES","2008","132","3"
"HISPANIC","MALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2008","50","1"
"HISPANIC","MALE","DIABETES MELLITUS","2008","191","4"
"HISPANIC","MALE","DISEASES OF HEART","2008","1330","27"
"HISPANIC","MALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2008","70","1"
"HISPANIC","MALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2008","222","5"
"HISPANIC","MALE","INFLUENZA AND PNEUMONIA","2008","187","4"
"HISPANIC","MALE","INTENTIONAL SELF-HARM (SUICIDE)","2008","70","1"
"HISPANIC","MALE","MALIGNANT NEOPLASMS","2008","1080","22"
"HISPANIC","MALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2008","48","1"
"HISPANIC","MALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2008","28","1"
"HISPANIC","MALE","PARKINSONS DISEASE","2008","19","0"
"HISPANIC","MALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2008","172","4"
"HISPANIC","MALE","SEPTICEMIA","2008","37","1"
"HISPANIC","MALE","SHORT GESTATION/LBW","2008","14","0"
"HISPANIC","MALE","VIRAL HEPATITIS","2008","106","2"
"NON-HISPANIC BLACK","FEMALE","ACCIDENTS EXCEPT DRUG POISONING","2008","70","1"
"NON-HISPANIC BLACK","FEMALE","ALZHEIMERS DISEASE","2008","62","1"
"NON-HISPANIC BLACK","FEMALE","ANEMIAS","2008","15","0"
"NON-HISPANIC BLACK","FEMALE","ASSAULT (HOMICIDE)","2008","36","0"
"NON-HISPANIC BLACK","FEMALE","ATHEROSCLEROSIS","2008","30","0"
"NON-HISPANIC BLACK","FEMALE","BENIGN AND UNCERTAIN NEOPLASMS","2008","26","0"
"NON-HISPANIC BLACK","FEMALE","CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD","2008","22","0"
"NON-HISPANIC BLACK","FEMALE","CEREBROVASCULAR DISEASE","2008","267","4"
"NON-HISPANIC BLACK","FEMALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2008","40","1"
"NON-HISPANIC BLACK","FEMALE","CHRONIC LOWER RESPIRATORY DISEASES","2008","191","3"
"NON-HISPANIC BLACK","FEMALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2008","38","1"
"NON-HISPANIC BLACK","FEMALE","DIABETES MELLITUS","2008","380","5"
"NON-HISPANIC BLACK","FEMALE","DISEASES OF HEART","2008","2725","36"
"NON-HISPANIC BLACK","FEMALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2008","192","3"
"NON-HISPANIC BLACK","FEMALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2008","227","3"
"NON-HISPANIC BLACK","FEMALE","INFLUENZA AND PNEUMONIA","2008","318","4"
"NON-HISPANIC BLACK","FEMALE","INTENTIONAL SELF-HARM (SUICIDE)","2008","20","0"
"NON-HISPANIC BLACK","FEMALE","MALIGNANT NEOPLASMS","2008","1756","24"
"NON-HISPANIC BLACK","FEMALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2008","14","0"
"NON-HISPANIC BLACK","FEMALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2008","71","1"
"NON-HISPANIC BLACK","FEMALE","PEPTIC ULCER","2008","14","0"
"NON-HISPANIC BLACK","FEMALE","PREGNANCY, CHILDBIRTH AND THE PUERPERIUM","2008","22","0"
"NON-HISPANIC BLACK","FEMALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2008","56","1"
"NON-HISPANIC BLACK","FEMALE","SEPTICEMIA","2008","68","1"
"NON-HISPANIC BLACK","FEMALE","SHORT GESTATION/LBW","2008","26","0"
"NON-HISPANIC BLACK","FEMALE","VIRAL HEPATITIS","2008","29","0"
"NON-HISPANIC BLACK","MALE","ACCIDENTS EXCEPT DRUG POISONING","2008","146","2"
"NON-HISPANIC BLACK","MALE","ALZHEIMERS DISEASE","2008","16","0"
"NON-HISPANIC BLACK","MALE","AORTIC ANEURYSM AND DISSECTION","2008","17","0"
"NON-HISPANIC BLACK","MALE","ASSAULT (HOMICIDE)","2008","286","4"
"NON-HISPANIC BLACK","MALE","BENIGN AND UNCERTAIN NEOPLASMS","2008","20","0"
"NON-HISPANIC BLACK","MALE","CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD","2008","20","0"
"NON-HISPANIC BLACK","MALE","CEREBROVASCULAR DISEASE","2008","206","3"
"NON-HISPANIC BLACK","MALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2008","64","1"
"NON-HISPANIC BLACK","MALE","CHRONIC LOWER RESPIRATORY DISEASES","2008","169","3"
"NON-HISPANIC BLACK","MALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2008","45","1"
"NON-HISPANIC BLACK","MALE","DIABETES MELLITUS","2008","265","4"
"NON-HISPANIC BLACK","MALE","DISEASES OF HEART","2008","2077","32"
"NON-HISPANIC BLACK","MALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2008","134","2"
"NON-HISPANIC BLACK","MALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2008","356","5"
"NON-HISPANIC BLACK","MALE","INFLUENZA AND PNEUMONIA","2008","222","3"
"NON-HISPANIC BLACK","MALE","INTENTIONAL SELF-HARM (SUICIDE)","2008","45","1"
"NON-HISPANIC BLACK","MALE","MALIGNANT NEOPLASMS","2008","1464","22"
"NON-HISPANIC BLACK","MALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2008","37","1"
"NON-HISPANIC BLACK","MALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2008","54","1"
"NON-HISPANIC BLACK","MALE","PEPTIC ULCER","2008","17","0"
"NON-HISPANIC BLACK","MALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2008","132","2"
"NON-HISPANIC BLACK","MALE","RESPIRATORY DISTRESS OF NEWBORN","2008","18","0"
"NON-HISPANIC BLACK","MALE","SEPTICEMIA","2008","49","1"
"NON-HISPANIC BLACK","MALE","SHORT GESTATION/LBW","2008","22","0"
"NON-HISPANIC BLACK","MALE","VIRAL HEPATITIS","2008","62","1"
"NON-HISPANIC WHITE","FEMALE","ACCIDENTS EXCEPT DRUG POISONING","2008","193","1"
"NON-HISPANIC WHITE","FEMALE","ALZHEIMERS DISEASE","2008","151","1"
"NON-HISPANIC WHITE","FEMALE","AORTIC ANEURYSM AND DISSECTION","2008","26","0"
"NON-HISPANIC WHITE","FEMALE","ATHEROSCLEROSIS","2008","54","0"
"NON-HISPANIC WHITE","FEMALE","BENIGN AND UNCERTAIN NEOPLASMS","2008","65","0"
"NON-HISPANIC WHITE","FEMALE","CEREBROVASCULAR DISEASE","2008","379","3"
"NON-HISPANIC WHITE","FEMALE","CHOLELITHIASIS AND DISORDERS OF GALLBLADDER","2008","20","0"
"NON-HISPANIC WHITE","FEMALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2008","61","0"
"NON-HISPANIC WHITE","FEMALE","CHRONIC LOWER RESPIRATORY DISEASES","2008","518","4"
"NON-HISPANIC WHITE","FEMALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2008","42","0"
"NON-HISPANIC WHITE","FEMALE","DIABETES MELLITUS","2008","210","1"
"NON-HISPANIC WHITE","FEMALE","DISEASES OF HEART","2008","6836","48"
"NON-HISPANIC WHITE","FEMALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2008","151","1"
"NON-HISPANIC WHITE","FEMALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2008","25","0"
"NON-HISPANIC WHITE","FEMALE","INFLUENZA AND PNEUMONIA","2008","621","4"
"NON-HISPANIC WHITE","FEMALE","INTENTIONAL SELF-HARM (SUICIDE)","2008","57","0"
"NON-HISPANIC WHITE","FEMALE","MALIGNANT NEOPLASMS","2008","3366","24"
"NON-HISPANIC WHITE","FEMALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2008","15","0"
"NON-HISPANIC WHITE","FEMALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2008","71","0"
"NON-HISPANIC WHITE","FEMALE","PARKINSONS DISEASE","2008","37","0"
"NON-HISPANIC WHITE","FEMALE","PEPTIC ULCER","2008","29","0"
"NON-HISPANIC WHITE","FEMALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2008","86","1"
"NON-HISPANIC WHITE","FEMALE","SEPTICEMIA","2008","57","0"
"NON-HISPANIC WHITE","FEMALE","SHORT GESTATION/LBW","2008","14","0"
"NON-HISPANIC WHITE","FEMALE","VIRAL HEPATITIS","2008","27","0"
"NON-HISPANIC WHITE","MALE","ACCIDENTS EXCEPT DRUG POISONING","2008","272","2"
"NON-HISPANIC WHITE","MALE","ALZHEIMERS DISEASE","2008","58","0"
"NON-HISPANIC WHITE","MALE","AORTIC ANEURYSM AND DISSECTION","2008","50","0"
"NON-HISPANIC WHITE","MALE","ASSAULT (HOMICIDE)","2008","44","0"
"NON-HISPANIC WHITE","MALE","ATHEROSCLEROSIS","2008","53","0"
"NON-HISPANIC WHITE","MALE","BENIGN AND UNCERTAIN NEOPLASMS","2008","66","1"
"NON-HISPANIC WHITE","MALE","CEREBROVASCULAR DISEASE","2008","245","2"
"NON-HISPANIC WHITE","MALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2008","136","1"
"NON-HISPANIC WHITE","MALE","CHRONIC LOWER RESPIRATORY DISEASES","2008","347","3"
"NON-HISPANIC WHITE","MALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2008","51","0"
"NON-HISPANIC WHITE","MALE","DIABETES MELLITUS","2008","247","2"
"NON-HISPANIC WHITE","MALE","DISEASES OF HEART","2008","5503","43"
"NON-HISPANIC WHITE","MALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2008","165","1"
"NON-HISPANIC WHITE","MALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2008","104","1"
"NON-HISPANIC WHITE","MALE","INFLUENZA AND PNEUMONIA","2008","529","4"
"NON-HISPANIC WHITE","MALE","INTENTIONAL SELF-HARM (SUICIDE)","2008","195","2"
"NON-HISPANIC WHITE","MALE","MALIGNANT NEOPLASMS","2008","3362","26"
"NON-HISPANIC WHITE","MALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2008","79","1"
"NON-HISPANIC WHITE","MALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2008","79","1"
"NON-HISPANIC WHITE","MALE","PARKINSONS DISEASE","2008","61","0"
"NON-HISPANIC WHITE","MALE","PEPTIC ULCER","2008","24","0"
"NON-HISPANIC WHITE","MALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2008","227","2"
"NON-HISPANIC WHITE","MALE","SEPTICEMIA","2008","60","0"
"NON-HISPANIC WHITE","MALE","SHORT GESTATION/LBW","2008","14","0"
"NON-HISPANIC WHITE","MALE","VIRAL HEPATITIS","2008","74","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","ACCIDENTS EXCEPT DRUG POISONING","2009","37","3"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","ALZHEIMERS DISEASE","2009","14","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","ASSAULT (HOMICIDE)","2009","5","0"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","ATHEROSCLEROSIS","2009","8","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","BENIGN AND UNCERTAIN NEOPLASMS","2009","7","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","CEREBROVASCULAR DISEASE","2009","61","4"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2009","5","0"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","CHRONIC LOWER RESPIRATORY DISEASES","2009","30","2"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2009","14","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","DIABETES MELLITUS","2009","55","4"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","DISEASES OF HEART","2009","449","33"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2009","18","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","INFLUENZA AND PNEUMONIA","2009","83","6"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","INTENTIONAL SELF-HARM (SUICIDE)","2009","18","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","MALIGNANT NEOPLASMS","2009","399","29"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2009","12","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","SEPTICEMIA","2009","7","1"
"ASIAN  and  PACIFIC ISLANDER","FEMALE","VIRAL HEPATITIS","2009","13","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","ACCIDENTS EXCEPT DRUG POISONING","2009","56","3"
"ASIAN  and  PACIFIC ISLANDER","MALE","ALZHEIMERS DISEASE","2009","9","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","AORTIC ANEURYSM AND DISSECTION","2009","11","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","ASSAULT (HOMICIDE)","2009","9","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","BENIGN AND UNCERTAIN NEOPLASMS","2009","11","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","CEREBROVASCULAR DISEASE","2009","58","4"
"ASIAN  and  PACIFIC ISLANDER","MALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2009","17","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","CHRONIC LOWER RESPIRATORY DISEASES","2009","51","3"
"ASIAN  and  PACIFIC ISLANDER","MALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2009","14","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","DIABETES MELLITUS","2009","48","3"
"ASIAN  and  PACIFIC ISLANDER","MALE","DISEASES OF HEART","2009","555","34"
"ASIAN  and  PACIFIC ISLANDER","MALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2009","26","2"
"ASIAN  and  PACIFIC ISLANDER","MALE","INFLUENZA AND PNEUMONIA","2009","84","5"
"ASIAN  and  PACIFIC ISLANDER","MALE","INTENTIONAL SELF-HARM (SUICIDE)","2009","35","2"
"ASIAN  and  PACIFIC ISLANDER","MALE","MALIGNANT NEOPLASMS","2009","508","31"
"ASIAN  and  PACIFIC ISLANDER","MALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2009","8","0"
"ASIAN  and  PACIFIC ISLANDER","MALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2009","9","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","PARKINSONS DISEASE","2009","10","1"
"ASIAN  and  PACIFIC ISLANDER","MALE","VIRAL HEPATITIS","2009","13","1"
"HISPANIC","FEMALE","ACCIDENTS EXCEPT DRUG POISONING","2009","56","1"
"HISPANIC","FEMALE","ALZHEIMERS DISEASE","2009","56","1"
"HISPANIC","FEMALE","AORTIC ANEURYSM AND DISSECTION","2009","9","0"
"HISPANIC","FEMALE","ASSAULT (HOMICIDE)","2009","26","1"
"HISPANIC","FEMALE","ATHEROSCLEROSIS","2009","21","0"
"HISPANIC","FEMALE","BENIGN AND UNCERTAIN NEOPLASMS","2009","10","0"
"HISPANIC","FEMALE","CEREBROVASCULAR DISEASE","2009","154","4"
"HISPANIC","FEMALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2009","40","1"
"HISPANIC","FEMALE","CHRONIC LOWER RESPIRATORY DISEASES","2009","155","4"
"HISPANIC","FEMALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2009","30","1"
"HISPANIC","FEMALE","DIABETES MELLITUS","2009","215","5"
"HISPANIC","FEMALE","DISEASES OF HEART","2009","1349","31"
"HISPANIC","FEMALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2009","84","2"
"HISPANIC","FEMALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2009","96","2"
"HISPANIC","FEMALE","INFLUENZA AND PNEUMONIA","2009","216","5"
"HISPANIC","FEMALE","INTENTIONAL SELF-HARM (SUICIDE)","2009","21","0"
"HISPANIC","FEMALE","MALIGNANT NEOPLASMS","2009","1098","25"
"HISPANIC","FEMALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2009","35","1"
"HISPANIC","FEMALE","PARKINSONS DISEASE","2009","11","0"
"HISPANIC","FEMALE","PEPTIC ULCER","2009","9","0"
"HISPANIC","FEMALE","PREGNANCY, CHILDBIRTH AND THE PUERPERIUM","2009","10","0"
"HISPANIC","FEMALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2009","57","1"
"HISPANIC","FEMALE","SEPTICEMIA","2009","29","1"
"HISPANIC","FEMALE","SHORT GESTATION/LBW","2009","12","0"
"HISPANIC","FEMALE","VIRAL HEPATITIS","2009","48","1"
"HISPANIC","MALE","ACCIDENTS EXCEPT DRUG POISONING","2009","170","3"
"HISPANIC","MALE","ALZHEIMERS DISEASE","2009","25","1"
"HISPANIC","MALE","AORTIC ANEURYSM AND DISSECTION","2009","12","0"
"HISPANIC","MALE","ASSAULT (HOMICIDE)","2009","106","2"
"HISPANIC","MALE","ATHEROSCLEROSIS","2009","10","0"
"HISPANIC","MALE","BENIGN AND UNCERTAIN NEOPLASMS","2009","14","0"
"HISPANIC","MALE","CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD","2009","15","0"
"HISPANIC","MALE","CEREBROVASCULAR DISEASE","2009","143","3"
"HISPANIC","MALE","CHRONIC LIVER DISEASE AND CIRRHOSIS","2009","119","2"
"HISPANIC","MALE","CHRONIC LOWER RESPIRATORY DISEASES","2009","111","2"
"HISPANIC","MALE","CONGENITAL MALFORMATIONS,DEFORMATIONS","2009","28","1"
"HISPANIC","MALE","DIABETES MELLITUS","2009","172","4"
"HISPANIC","MALE","DISEASES OF HEART","2009","1382","28"
"HISPANIC","MALE","ESSENTIAL HYPERTENSION AND RENAL DISEASES","2009","77","2"
"HISPANIC","MALE","HUMAN IMMUNODEFICIENCY VIRUS DISEASE","2009","196","4"
"HISPANIC","MALE","INFLUENZA AND PNEUMONIA","2009","183","4"
"HISPANIC","MALE","INTENTIONAL SELF-HARM (SUICIDE)","2009","72","1"
"HISPANIC","MALE","MALIGNANT NEOPLASMS","2009","1180","24"
"HISPANIC","MALE","MENTAL DISORDERS DUE TO USE OF ALCOHOL","2009","41","1"
"HISPANIC","MALE","NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS","2009","29","1"
"HISPANIC","MALE","PARKINSONS DISEASE","2009","16","0"
"HISPANIC","MALE","PEPTIC ULCER","2009","10","0"
"HISPANIC","MALE","PSYCH. SUBSTANCE USE  and  ACCIDENTAL DRUG POISONING","2009","145","3"
"HISPANIC","MALE","SEPTICEMIA","2009","22","0"
